,seed,survival_rate,random_number,outcome
423,96,0.5,0.14542928628208007,1
424,96,0.5,0.7167128093212813,0
425,96,0.5,0.2318162090278747,1
426,96,0.5,0.1311887267426407,1
427,96,0.5,0.3686151482692631,1
428,96,0.5,0.13311062998690493,1
429,96,0.5,0.8501999657634652,0
430,96,0.5,0.7272545272828216,0
431,96,0.5,0.9320707669640584,0
432,96,0.5,0.45161735026993444,1
433,96,0.5,0.8031353741000843,0
434,96,0.5,0.4532725916935264,1
435,96,0.5,0.6532683018820146,0
436,96,0.5,0.5186586654916842,0
437,96,0.5,0.16525051812952507,1
438,96,0.5,0.9640882142434716,0
439,96,0.5,0.7437395000136917,0
440,96,0.5,0.9015804736901942,0
441,96,0.5,0.5537912877327987,0
442,96,0.5,0.6227169497120187,0
443,96,0.5,0.9078403493749561,0
444,96,0.5,0.32671745017695064,1
445,96,0.5,0.355833387156686,1
446,96,0.5,0.7581496333112432,0
447,96,0.5,0.4513324833484402,1
448,96,0.5,0.65493111741382,0
449,96,0.5,0.6465820790320164,0
450,96,0.5,0.4241545608712518,1
451,96,0.5,0.3886892297332595,1
452,96,0.5,0.41434413373848267,1
453,96,0.5,0.6867503933636571,0
454,96,0.5,0.5240095028460863,0
455,96,0.5,0.5302527582295985,0
456,96,0.5,0.02595528797589164,1
457,96,0.5,0.034448094010671504,1
458,96,0.5,0.3705038252580224,1
459,96,0.5,0.4186522726012606,1
460,96,0.5,0.01747080363342579,1
461,96,0.5,0.18993078555465748,1
462,96,0.5,0.06720894904774954,1
463,96,0.5,0.6961826065372962,0
464,96,0.5,0.5121571048405666,0
465,96,0.5,0.16696285143792455,1
466,96,0.5,0.057740783528489215,1
467,96,0.5,0.2836901712487673,1
468,96,0.5,0.6721411108588382,0
469,96,0.5,0.26268579084034627,1
470,96,0.5,0.5881415890528985,0
471,96,0.5,0.390166539886151,1
472,96,0.5,0.4623277033104748,1
473,96,0.5,0.8257172537464796,0
474,96,0.5,0.03700279872048773,1
475,96,0.5,0.8282210520523119,0
476,96,0.5,0.2912462755177547,1
477,96,0.5,0.49473421097161197,1
478,96,0.5,0.8717568351485637,0
479,96,0.5,0.3176607345453919,1
480,96,0.5,0.3693220750644417,1
481,96,0.5,0.2950616820106856,1
482,96,0.5,0.13094575326312008,1
483,96,0.5,0.7892897847986595,0
484,96,0.5,0.2292484559397705,1
485,96,0.5,0.9034563888993148,0
486,96,0.5,0.2129958376025558,1
487,96,0.5,0.5903728966909113,0
488,96,0.5,0.45690737396348813,1
489,96,0.5,0.7770112184612623,0
490,96,0.5,0.16976611359349292,1
491,96,0.5,0.48391143566008776,1
492,96,0.5,0.21000109347206963,1
493,96,0.5,0.19162048082787064,1
494,96,0.5,0.1616824218894921,1
495,96,0.5,0.5984187081799354,0
496,96,0.5,0.3495087913881989,1
497,96,0.5,0.5963577130734413,0
498,96,0.5,0.4555990607450594,1
499,96,0.5,0.6130821988739283,0
500,96,0.5,0.5336777117135854,0
501,96,0.5,0.2378632221188941,1
502,96,0.5,0.870053083535981,0
503,96,0.5,0.8026016406901733,0
504,96,0.5,0.09922070393577875,1
505,96,0.5,0.20962710782081828,1
506,96,0.5,0.33664578486445873,1
507,96,0.5,0.8989097214390319,0
508,96,0.5,0.05402015982518227,1
509,96,0.5,0.5021424109255513,0
510,96,0.5,0.0519723704926246,1
511,96,0.5,0.40613329709695234,1
512,96,0.5,0.8119085462309458,0
513,96,0.5,0.07653633219216771,1
514,96,0.5,0.6790168544550408,0
515,96,0.5,0.13941504916447445,1
516,96,0.5,0.31482280768574344,1
517,96,0.5,0.34309663322891315,1
518,96,0.5,0.9504298687667724,0
519,96,0.5,0.19584216308907165,1
520,96,0.5,0.5820619832276986,0
521,96,0.5,0.8667907276183275,0
522,96,0.5,0.10185849151302617,1
523,96,0.5,0.352011334645407,1
524,96,0.5,0.7240701861533426,0
525,96,0.5,0.3199208777714966,1
526,96,0.5,0.16774245366397367,1
527,96,0.5,0.6709743035586755,0
528,96,0.5,0.10303304740539687,1
529,96,0.5,0.06707886842564459,1
530,96,0.5,0.6680621336107875,0
531,96,0.5,0.9675297800396349,0
532,96,0.5,0.503366353392886,0
533,96,0.5,0.31666611709420056,1
534,96,0.5,0.7802105523114631,0
535,96,0.5,0.7482730138951734,0
536,96,0.5,0.9107250307777777,0
537,96,0.5,0.08966445624162733,1
538,96,0.5,0.43559382686990356,1
539,96,0.5,0.3662729198858713,1
540,96,0.5,0.35878808828557884,1
541,96,0.5,0.7937767796206213,0
542,96,0.5,0.6354007923065649,0
543,96,0.5,0.1750336465311948,1
544,96,0.5,0.16385876647687758,1
545,96,0.5,0.9490238287137803,0
546,96,0.5,0.08028597828434703,1
547,96,0.5,0.9950071242171284,0
548,96,0.5,0.7300196274445471,0
549,96,0.5,0.9882479619602217,0
550,96,0.5,0.5196001117838722,0
551,96,0.5,0.5874020966445301,0
552,96,0.5,0.39182936330752927,1
553,96,0.5,0.7175587292771274,0
554,96,0.5,0.9539910134411589,0
555,96,0.5,0.6938853598258169,0
556,96,0.5,0.29467598196553935,1
557,96,0.5,0.49454971679643744,1
558,96,0.5,0.4179159034073304,1
559,96,0.5,0.7869318774114709,0
560,96,0.5,0.394304645267307,1
561,96,0.5,0.07387949909534319,1
562,96,0.5,0.13195357577560618,1
563,96,0.5,0.35024746856119293,1
564,96,0.5,0.0132813754915313,1
565,96,0.5,0.7676499685627007,0
566,96,0.5,0.2982919023255085,1
567,96,0.5,0.7280326779960272,0
568,96,0.5,0.7899228808920502,0
569,96,0.5,0.6677403572971805,0
570,96,0.5,0.5648182419275616,0
571,96,0.5,0.14213798458846638,1
572,96,0.5,0.9433688087648321,0
573,96,0.5,0.11478208086750186,1
574,96,0.5,0.4111026731696693,1
575,96,0.5,0.29203059604458514,1
576,96,0.5,0.48545172019457283,1
577,96,0.5,0.4045113632125551,1
578,96,0.5,0.41541264883228035,1
579,96,0.5,0.5383981516076412,0
580,96,0.5,0.4804756763653465,1
581,96,0.5,0.626652600469458,0
582,96,0.5,0.43730676247364675,1
583,96,0.5,0.11914153661716032,1
584,96,0.5,0.5858416521870938,0
585,96,0.5,0.4407938688842701,1
586,96,0.5,0.936184157516577,0
587,96,0.5,0.5599671609825199,0
588,96,0.5,0.558676796408874,0
589,96,0.5,0.8837575353562384,0
590,96,0.5,0.430723116088065,1
591,96,0.5,0.39996191791533386,1
592,96,0.5,0.6243543860695807,0
593,96,0.5,0.21029664769300094,1
594,96,0.5,0.09021099782281017,1
595,96,0.5,0.762261611756961,0
596,96,0.5,0.16295004667353785,1
597,96,0.5,0.413944187037259,1
598,96,0.5,0.33318347900637635,1
599,96,0.5,0.18193469127713813,1
600,96,0.5,0.27371113728259555,1
601,96,0.5,0.9489990894213469,0
602,96,0.5,0.22827834352256282,1
603,96,0.5,0.7874106348682137,0
604,96,0.5,0.3860870106790777,1
605,96,0.5,0.7285437110583826,0
606,96,0.5,0.8762327016619916,0
607,96,0.5,0.7162704415196318,0
608,96,0.5,0.07961208040097623,1
609,96,0.5,0.07236406245796667,1
610,96,0.5,0.17419574259983117,1
611,96,0.5,0.7430604750561149,0
612,96,0.5,0.15511081136538696,1
613,96,0.5,0.31619477641168925,1
614,96,0.5,0.4474119694850388,1
615,96,0.5,0.7590148627049184,0
616,96,0.5,0.7519677705325403,0
617,96,0.5,0.44462021100856386,1
618,96,0.5,0.02931742775310009,1
619,96,0.5,0.007903286449478575,1
620,96,0.5,0.2298403090262353,1
621,96,0.5,0.5629984553742132,0
622,96,0.5,0.5774734231816683,0
623,96,0.5,0.5183147326614918,0
624,96,0.5,0.9181470297882403,0
625,96,0.5,0.4684280542488146,1
626,96,0.5,0.8631354914462833,0
627,96,0.5,0.8280809548893839,0
628,96,0.5,0.2659559968521856,1
629,96,0.5,0.2700200640843545,1
630,96,0.5,0.8673958167532174,0
631,96,0.5,0.2977052859381353,1
632,96,0.5,0.394585688670681,1
633,96,0.5,0.3554407527479765,1
634,96,0.5,0.2512271369613054,1
635,96,0.5,0.3869562804165526,1
636,96,0.5,0.7026700038354208,0
637,96,0.5,0.3452286876947003,1
638,96,0.5,0.5843306281981338,0
639,96,0.5,0.9620533729774747,0
640,96,0.5,0.23503436841655456,1
641,96,0.5,0.39374100954352953,1
642,96,0.5,0.42211964399106816,1
643,96,0.5,0.6920468661747341,0
644,96,0.5,0.052661052399928354,1
645,96,0.5,0.4156501847792855,1
646,96,0.5,0.020592674836508618,1
647,96,0.5,0.7301637398497721,0
648,96,0.5,0.16277516946970383,1
649,96,0.5,0.9139259525203671,0
650,96,0.5,0.10187416679321892,1
651,96,0.5,0.23838131665688522,1
652,96,0.5,0.796322238654596,0
653,96,0.5,0.5777561836352182,0
654,96,0.5,0.3350268774765449,1
655,96,0.5,0.22675749156794256,1
656,96,0.5,0.6871069539626293,0
657,96,0.5,0.5651632515224311,0
658,96,0.5,0.6543564964433244,0
659,96,0.5,0.3324881600623324,1
660,96,0.5,0.7358686402782393,0
661,96,0.5,0.22358394893893607,1
662,96,0.5,0.13863993615617687,1
663,96,0.5,0.5184895264664248,0
664,96,0.5,0.17133634694481292,1
665,96,0.5,0.5890171357624298,0
666,96,0.5,0.3191507878472689,1
667,96,0.5,0.6949050428567032,0
668,96,0.5,0.4924027415166575,1
669,96,0.5,0.6638888813049061,0
670,96,0.5,0.6243371895539601,0
671,96,0.5,0.36966887404813775,1
672,96,0.5,0.8937991362964927,0
673,96,0.5,0.45128514633992134,1
674,96,0.5,0.2545660097336926,1
675,96,0.5,0.6385010730883494,0
676,96,0.5,0.683614109923992,0
677,96,0.5,0.47139699647670974,1
678,96,0.5,0.6636963718669007,0
679,96,0.5,0.5697081235203041,0
680,96,0.5,0.7772487773760242,0
681,96,0.5,0.8975351724056234,0
682,96,0.5,0.4748655895253754,1
683,96,0.5,0.5082603182713507,0
684,96,0.5,0.07350554170082879,1
685,96,0.5,0.7901798098413003,0
686,96,0.5,0.6519683017784479,0
687,96,0.5,0.9044849277832464,0
688,96,0.5,0.2887665255433367,1
689,96,0.5,0.914499962982164,0
690,96,0.5,0.6049486609423486,0
691,96,0.5,0.04844576172542947,1
692,96,0.5,0.9700100846033204,0
693,96,0.5,0.33257835633573263,1
694,96,0.5,0.25600397147927934,1
695,96,0.5,0.16381665200209972,1
696,96,0.5,0.9064709911466334,0
697,96,0.5,0.5041736266133103,0
698,96,0.5,0.6987177526496252,0
699,96,0.5,0.2075933352334174,1
700,96,0.5,0.9982948811434865,0
701,96,0.5,0.6464885653496303,0
702,96,0.5,0.6731837258139932,0
703,96,0.5,0.9715967992112318,0
704,96,0.5,0.8608577392044527,0
705,96,0.5,0.9543276746171523,0
706,96,0.5,0.5657715007693662,0
707,96,0.5,0.7894655307031103,0
708,96,0.5,0.746060355170252,0
709,96,0.5,0.231754648536462,1
710,96,0.5,0.1810639432265676,1
711,96,0.5,0.8529232962418435,0
712,96,0.5,0.7478802306465158,0
713,96,0.5,0.13221190506905822,1
714,96,0.5,0.36511620802350464,1
715,96,0.5,0.9951638050117514,0
716,96,0.5,0.07582089693498306,1
717,96,0.5,0.20855566684707616,1
718,96,0.5,0.5583740501579049,0
719,96,0.5,0.6244252765449428,0
720,96,0.5,0.6661320626452449,0
721,96,0.5,0.34995268201938257,1
722,96,0.5,0.29123217961465475,1
723,96,0.5,0.9219284114929942,0
724,96,0.5,0.5075805595821895,0
725,96,0.5,0.9431122986205892,0
726,96,0.5,0.9450860380105689,0
727,96,0.5,0.24998131823365033,1
728,96,0.5,0.9926446900003568,0
729,96,0.5,0.8328292694312954,0
730,96,0.5,0.34133632229646205,1
731,96,0.5,0.4684760319079567,1
732,96,0.5,0.31981988461403554,1
733,96,0.5,0.9790024292306821,0
734,96,0.5,0.18574114839845535,1
735,96,0.5,0.1815183406471732,1
736,96,0.5,0.16058920946912447,1
737,96,0.5,0.8756582437509818,0
738,96,0.5,0.8186966740374896,0
739,96,0.5,0.9326683049968197,0
740,96,0.5,0.5675975831405364,0
741,96,0.5,0.7188081525231439,0
742,96,0.5,0.5968102985995505,0
743,96,0.5,0.26112115978564177,1
744,96,0.5,0.4034594414275152,1
745,96,0.5,0.9811192766109211,0
746,96,0.5,0.9063486052750057,0
747,96,0.5,0.0652641718658844,1
748,96,0.5,0.1457106234535358,1
749,96,0.5,0.02634493995463727,1
750,96,0.5,0.45411385521131964,1
751,96,0.5,0.8216667668595128,0
752,96,0.5,0.022824690943384685,1
753,96,0.5,0.919938376787094,0
754,96,0.5,0.4722999579770021,1
755,96,0.5,0.9522806803541115,0
756,96,0.5,0.4760578429442769,1
757,96,0.5,0.1726109364102667,1
758,96,0.5,0.5589915075214995,0
759,96,0.5,0.9795742818798681,0
760,96,0.5,0.3644998628851833,1
761,96,0.5,0.238744450974276,1
762,96,0.5,0.03102225678664161,1
763,96,0.5,0.00138948498932856,1
764,96,0.5,0.7655600136570088,0
765,96,0.5,0.7225133234623019,0
766,96,0.5,0.10123529310483925,1
767,96,0.5,0.517509030520133,0
768,96,0.5,0.30740004070974336,1
769,96,0.5,0.7639646446124362,0
770,96,0.5,0.9472904699445392,0
771,96,0.5,0.32071789638071313,1
772,96,0.5,0.8024302951573555,0
773,96,0.5,0.7432701837321793,0
774,96,0.5,0.5491349659189101,0
775,96,0.5,0.4478738031300983,1
776,96,0.5,0.5366974697082131,0
777,96,0.5,0.4079453387076257,1
778,96,0.5,0.029078474308933178,1
779,96,0.5,0.3517100130582975,1
780,96,0.5,0.5314558083064016,0
781,96,0.5,0.2691676922402706,1
782,96,0.5,0.42403235665806494,1
783,96,0.5,0.7337983489102322,0
784,96,0.5,0.5793330794125048,0
785,96,0.5,0.17457003497466206,1
786,96,0.5,0.12667514037540628,1
787,96,0.5,0.4555359984642636,1
788,96,0.5,0.5430480160154916,0
789,96,0.5,0.25823162120668863,1
790,96,0.5,0.2907836038064672,1
791,96,0.5,0.1394410494175805,1
792,96,0.5,0.6750859548631806,0
793,96,0.5,0.5443796624334047,0
794,96,0.5,0.4811006347981437,1
795,96,0.5,0.8349366101420146,0
796,96,0.5,0.03993754702427188,1
797,96,0.5,0.7505068220886206,0
798,96,0.5,0.3862817787349552,1
799,96,0.5,0.572357892859655,0
800,96,0.5,0.7959760295497891,0
801,96,0.5,0.35810571280236503,1
802,96,0.5,0.6205620080465156,0
803,96,0.5,0.8721170853082563,0
804,96,0.5,0.9886712216950776,0
805,96,0.5,0.8581317259310548,0
806,96,0.5,0.19707631485327748,1
807,96,0.5,0.17259583525959665,1
808,96,0.5,0.48988549551808114,1
809,96,0.5,0.6951620598534265,0
810,96,0.5,0.7230782350963547,0
811,96,0.5,0.29219793887053136,1
812,96,0.5,0.7031012435187579,0
813,96,0.5,0.7940670407747483,0
814,96,0.5,0.06368538009437008,1
815,96,0.5,0.865649538911243,0
816,96,0.5,0.26426463289322843,1
817,96,0.5,0.30229850876900854,1
818,96,0.5,0.5450005815197507,0
819,96,0.5,0.3120086323422828,1
820,96,0.5,0.8388469810125825,0
821,96,0.5,0.9113917980860018,0
822,96,0.5,0.8177569885456126,0
823,96,0.5,0.02677920471167483,1
824,96,0.5,0.04302970899695735,1
825,96,0.5,0.3159968194174436,1
826,96,0.5,0.6947304098092505,0
827,96,0.5,0.345457436543429,1
828,96,0.5,0.13229276782008226,1
829,96,0.5,0.338942093037635,1
830,96,0.5,0.5601190832507286,0
831,96,0.5,0.4338925121800532,1
832,96,0.5,0.3315991457223658,1
833,96,0.5,0.9499648040169547,0
834,96,0.5,0.5446519384481476,0
835,96,0.5,0.3216353975790204,1
836,96,0.5,0.562039086394281,0
837,96,0.5,0.3631743325808897,1
838,96,0.5,0.6790798445920748,0
839,96,0.5,0.09537294609225988,1
840,96,0.5,0.626353630280032,0
841,96,0.5,0.8383499173235996,0
842,96,0.5,0.22285606639422273,1
843,96,0.5,0.9700872081558124,0
844,96,0.5,0.8900518274690701,0
845,96,0.5,0.32399906574493076,1
846,96,0.5,0.9968615080201354,0
847,96,0.5,0.032909105370115266,1
848,96,0.5,0.18364227232963926,1
849,96,0.5,0.6666347005384727,0
850,96,0.5,0.4274593594789239,1
851,96,0.5,0.7174990726473139,0
852,96,0.5,0.060123068762076626,1
853,96,0.5,0.6265556485757217,0
854,96,0.5,0.01750209037410788,1
855,96,0.5,0.7985410105241855,0
856,96,0.5,0.27086410091428237,1
857,96,0.5,0.8169378905356831,0
858,96,0.5,0.41411582014948467,1
859,96,0.5,0.662556610203893,0
860,96,0.5,0.7395209852207666,0
861,96,0.5,0.12332768055533605,1
862,96,0.5,0.19877418509523914,1
863,96,0.5,0.5192551084960907,0
864,96,0.5,0.8994713414209837,0
865,96,0.5,0.7623382912038918,0
866,96,0.5,0.5165162382668486,0
867,96,0.5,0.8062523500978299,0
868,96,0.5,0.05945570030882208,1
869,96,0.5,0.2507799819274895,1
870,96,0.5,0.14150440838783773,1
871,96,0.5,0.9795005208191028,0
872,96,0.5,0.3477491861181832,1
873,96,0.5,0.6597878324952835,0
874,96,0.5,0.18669222766025717,1
875,96,0.5,0.33127317029176884,1
876,96,0.5,0.676571902556079,0
877,96,0.5,0.1637429330893373,1
878,96,0.5,0.8494374534902585,0
879,96,0.5,0.6352213127076223,0
880,96,0.5,0.8677944701627308,0
881,96,0.5,0.575795086994243,0
882,96,0.5,0.6961971775094079,0
883,96,0.5,0.6286773906072938,0
884,96,0.5,0.04202577699762988,1
885,96,0.5,0.572255587428093,0
886,96,0.5,0.30679129196384525,1
887,96,0.5,0.6760201756069548,0
888,96,0.5,0.08293139692668006,1
889,96,0.5,0.3724307878810027,1
890,96,0.5,0.9623760234984433,0
891,96,0.5,0.7234699296194161,0
892,96,0.5,0.5307653826370833,0
893,96,0.5,0.6938180720042844,0
894,96,0.5,0.1807597825126167,1
895,96,0.5,0.8935913023796561,0
896,96,0.5,0.5357626194006995,0
897,96,0.5,0.00984308511329468,1
898,96,0.5,0.6361726351722332,0
899,96,0.5,0.21439247855784582,1
900,96,0.5,0.6082529250658816,0
901,96,0.5,0.9837904677559004,0
902,96,0.5,0.9348939444664134,0
903,96,0.5,0.2907540099921986,1
904,96,0.5,0.3878323382768054,1
905,96,0.5,0.774661926303728,0
906,96,0.5,0.886102609072064,0
907,96,0.5,0.21937202395779187,1
908,96,0.5,0.22229867848581242,1
909,96,0.5,0.6717821155887448,0
910,96,0.5,0.3789180107246908,1
911,96,0.5,0.17692818143565425,1
912,96,0.5,0.3898812648039943,1
913,96,0.5,0.9813108747549286,0
914,96,0.5,0.06111048524681084,1
915,96,0.5,0.938156707572726,0
916,96,0.5,0.7453372471582611,0
917,96,0.5,0.3925087439374091,1
918,96,0.5,0.44415361446638324,1
919,96,0.5,0.1129499099194956,1
920,96,0.5,0.15973509940446073,1
921,96,0.5,0.2942447495536128,1
922,96,0.5,0.6286474568361144,0
923,96,0.5,0.23470712603853772,1
924,96,0.5,0.5312879942842473,0
925,96,0.5,0.3198631334860341,1
926,96,0.5,0.2404859009173692,1
927,96,0.5,0.6202548935054505,0
928,96,0.5,0.3873126812278628,1
929,96,0.5,0.12289149354728512,1
930,96,0.5,0.7986414925466195,0
931,96,0.5,0.176761919097154,1
932,96,0.5,0.11099851435100816,1
933,96,0.5,0.7959772814117753,0
934,96,0.5,0.39193036726901154,1
935,96,0.5,0.05021288538679991,1
936,96,0.5,0.8108017433438713,0
937,96,0.5,0.6664732986864088,0
938,96,0.5,0.2353891178638413,1
939,96,0.5,0.8990425083596955,0
940,96,0.5,0.006382229149212826,1
941,96,0.5,0.6282593112906109,0
942,96,0.5,0.5620236393430981,0
943,96,0.5,0.9258590414339163,0
944,96,0.5,0.5928497055868632,0
945,96,0.5,0.8012254128622065,0
946,96,0.5,0.36611487345905247,1
947,96,0.5,0.006880443038954631,1
948,96,0.5,0.09975633784315763,1
949,96,0.5,0.26805777065698,1
950,96,0.5,0.2784494618534158,1
951,96,0.5,0.12884545207258158,1
952,96,0.5,0.5670069889939224,0
953,96,0.5,0.727468509171765,0
954,96,0.5,0.6034373580217275,0
955,96,0.5,0.9326528400722114,0
956,96,0.5,0.7942714759548603,0
957,96,0.5,0.22506417048785743,1
958,96,0.5,0.1883210401956007,1
959,96,0.5,0.25129392493825475,1
960,96,0.5,0.9426156191637362,0
961,96,0.5,0.45881793618981037,1
962,96,0.5,0.3582175167445326,1
963,96,0.5,0.3352493599468037,1
964,96,0.5,0.566746256396727,0
965,96,0.5,0.07265225413739329,1
966,96,0.5,0.7288034255586849,0
967,96,0.5,0.3857496866653508,1
968,96,0.5,0.5560059719186762,0
969,96,0.5,0.08313817575982418,1
970,96,0.5,0.12580095024090188,1
971,96,0.5,0.21587520315443065,1
972,96,0.5,0.28861021385069674,1
973,96,0.5,0.8562299180752946,0
974,96,0.5,0.5394815757850668,0
975,96,0.5,0.7950109242268256,0
976,96,0.5,0.3664417714653737,1
977,96,0.5,0.4250648290285117,1
978,96,0.5,0.29411181329842206,1
979,96,0.5,0.9935901867458323,0
980,96,0.5,0.23180059840180212,1
981,96,0.5,0.9497086230620616,0
982,96,0.5,0.9660301522334118,0
983,96,0.5,0.6254123825450182,0
984,96,0.5,0.22551949545437788,1
985,96,0.5,0.7467326719611919,0
986,96,0.5,0.21332781131293788,1
987,96,0.5,0.5544901402547916,0
988,96,0.5,0.859835652140012,0
989,96,0.5,0.7911329234127107,0
990,96,0.5,0.7447399819372934,0
991,96,0.5,0.533568241317096,0
992,96,0.5,0.9985541748133636,0
993,96,0.5,0.36554643943785814,1
994,96,0.5,0.22510911690320523,1
995,96,0.5,0.351455020689023,1
996,96,0.5,0.1790240849285032,1
997,96,0.5,0.6370322036758136,0
998,96,0.5,0.17137674507348621,1
999,96,0.5,0.6470084785642856,0
0,40,0.75,0.4586067093870614,1
1,40,0.75,0.87786790373901,0
2,40,0.75,0.031846480408982525,1
3,40,0.75,0.2824261461537926,1
4,40,0.75,0.9617911699198027,0
5,40,0.75,0.664318734454616,1
6,40,0.75,0.12837236942357588,1
7,40,0.75,0.3483892327332404,1
8,40,0.75,0.8797493185344203,0
9,40,0.75,0.4407622204637107,1
10,40,0.75,0.028632026370586927,1
11,40,0.75,0.8961816708493071,0
12,40,0.75,0.12987407341084578,1
13,40,0.75,0.6412660792617741,1
14,40,0.75,0.619579856895807,1
15,40,0.75,0.4606660816810936,1
16,40,0.75,0.961985163786831,0
17,40,0.75,0.17655246550171377,1
18,40,0.75,0.6047448911757226,1
19,40,0.75,0.11360377259896981,1
20,40,0.75,0.9655977884311789,0
21,40,0.75,0.14480662928012233,1
22,40,0.75,0.5130519321619571,1
23,40,0.75,0.8326159829153793,0
24,40,0.75,0.883249714790512,0
25,40,0.75,0.0975661904170092,1
26,40,0.75,0.8772861663183649,0
27,40,0.75,0.8426509635375616,0
28,40,0.75,0.31576362796828894,1
29,40,0.75,0.7564780588144951,0
30,40,0.75,0.22707288516812119,1
31,40,0.75,0.15382194005106342,1
32,40,0.75,0.16260363549282186,1
33,40,0.75,0.30874561291554403,1
34,40,0.75,0.8262479177966031,0
35,40,0.75,0.46182111490147704,1
36,40,0.75,0.9890392657963852,0
37,40,0.75,0.8938422544755473,0
38,40,0.75,0.2104608453213448,1
39,40,0.75,0.4334176146710601,1
40,40,0.75,0.06439831235111448,1
41,40,0.75,0.5837206110729669,1
42,40,0.75,0.6092768370647723,1
43,40,0.75,0.5853217095803454,1
44,40,0.75,0.08860312005177073,1
45,40,0.75,0.6113642476739187,1
46,40,0.75,0.11226477616367314,1
47,40,0.75,0.8410193416543026,0
48,40,0.75,0.46134770254563384,1
49,40,0.75,0.0992886682703571,1
50,40,0.75,0.9785536575206111,0
51,40,0.75,0.9440264319866709,0
52,40,0.75,0.3317756177617175,1
53,40,0.75,0.9295956004648088,0
54,40,0.75,0.28502339755275896,1
55,40,0.75,0.5333278619692756,1
56,40,0.75,0.5728743000950097,1
57,40,0.75,0.7904866579699104,0
58,40,0.75,0.06982844291463386,1
59,40,0.75,0.037134325547554026,1
60,40,0.75,0.14867432122841806,1
61,40,0.75,0.384874740144976,1
62,40,0.75,0.7963634203548856,0
63,40,0.75,0.7232833686949335,1
64,40,0.75,0.1078852403255145,1
65,40,0.75,0.7343653620482327,1
66,40,0.75,0.18965229829566843,1
67,40,0.75,0.019312437013589423,1
68,40,0.75,0.4792178088383292,1
69,40,0.75,0.9098455104266501,0
70,40,0.75,0.9060201139940719,0
71,40,0.75,0.4403072653851726,1
72,40,0.75,0.7983616942494537,0
73,40,0.75,0.19369682797265886,1
74,40,0.75,0.15960200358385268,1
75,40,0.75,0.9583678711410027,0
76,40,0.75,0.6711347706003853,1
77,40,0.75,0.172791032563407,1
78,40,0.75,0.3373573434595033,1
79,40,0.75,0.7728009764043559,0
80,40,0.75,0.05751194240088542,1
81,40,0.75,0.18665672880146833,1
82,40,0.75,0.8036820404691287,0
83,40,0.75,0.23622186640647325,1
84,40,0.75,0.4191767027376051,1
85,40,0.75,0.43032325801206717,1
86,40,0.75,0.47621089451693943,1
87,40,0.75,0.3097505086065926,1
88,40,0.75,0.24849067651707757,1
89,40,0.75,0.8009655523303048,0
90,40,0.75,0.758993516857634,0
91,40,0.75,0.9466349836864294,0
92,40,0.75,0.041839941035133776,1
93,40,0.75,0.15789773049758993,1
94,40,0.75,0.852621809858683,0
95,40,0.75,0.3124485966341146,1
96,40,0.75,0.7927763687752287,0
97,40,0.75,0.3032374483560756,1
98,40,0.75,0.39361393192347194,1
99,40,0.75,0.6698928309482417,1
100,40,0.75,0.42629052192231476,1
101,40,0.75,0.5250731611386948,1
102,40,0.75,0.036060054097534544,1
103,40,0.75,0.8547552668120406,0
104,40,0.75,0.6189048477984487,1
105,40,0.75,0.2561446397542101,1
106,40,0.75,0.4748556930976896,1
107,40,0.75,0.6388892807447407,1
108,40,0.75,0.9329474981160304,0
109,40,0.75,0.021933224258647188,1
110,40,0.75,0.926066802549249,0
111,40,0.75,0.5883400736089128,1
112,40,0.75,0.041101363124722345,1
113,40,0.75,0.36546520353879,1
114,40,0.75,0.7246477958155867,1
115,40,0.75,0.11247529861864636,1
116,40,0.75,0.5885466375589431,1
117,40,0.75,0.5607307324362585,1
118,40,0.75,0.5746389478053076,1
119,40,0.75,0.02663339901979067,1
120,40,0.75,0.019148858346005437,1
121,40,0.75,0.9648951524619906,0
122,40,0.75,0.16501615770399658,1
123,40,0.75,0.18610543449936834,1
124,40,0.75,0.5691502394096528,1
125,40,0.75,0.018141246148661416,1
126,40,0.75,0.732213008072028,1
127,40,0.75,0.7640550076944905,0
128,40,0.75,0.3364060886870588,1
129,40,0.75,0.6019524813624214,1
130,40,0.75,0.48352257188411496,1
131,40,0.75,0.6862865220596644,1
132,40,0.75,0.1756296701299973,1
133,40,0.75,0.029108155397763347,1
134,40,0.75,0.09455105102228878,1
135,40,0.75,0.9332093406162764,0
136,40,0.75,0.9855021348561154,0
137,40,0.75,0.2644959756383044,1
138,40,0.75,0.7301013952361353,1
139,40,0.75,0.23109983244650523,1
140,40,0.75,0.5986336155772749,1
141,40,0.75,0.3899577955094009,1
142,40,0.75,0.5602780578367133,1
143,40,0.75,0.9099397951693805,0
144,40,0.75,0.8738794807303164,0
145,40,0.75,0.9320933276681668,0
146,40,0.75,0.8307626681271174,0
147,40,0.75,0.4773130195116241,1
148,40,0.75,0.2001393469566809,1
149,40,0.75,0.8286604386676073,0
150,40,0.75,0.6458187229817557,1
151,40,0.75,0.14388035185026793,1
152,40,0.75,0.3930242317489725,1
153,40,0.75,0.052505720712012316,1
154,40,0.75,0.7763967976515479,0
155,40,0.75,0.938032780524867,0
156,40,0.75,0.009544715315081276,1
157,40,0.75,0.6303449732014731,1
158,40,0.75,0.8963774870456197,0
159,40,0.75,0.8931493203768831,0
160,40,0.75,0.7298363471556305,1
